Row,Date,Flight Number,Destination,Delay
728,6/26/19,2008,TPA,2.0
729,6/26/19,3373,TPA,-4.0
730,6/22/19,4014,ABQ,-1.0
731,6/22/19,4296,ABQ,2.0
732,6/22/19,1502,ALB,19.0
733,6/22/19,3623,ALB,9.0
734,6/22/19,3800,ALB,-3.0
735,6/22/19,5133,ALB,1.0
736,6/22/19,3238,ATL,-1.0
737,6/22/19,3589,ATL,37.0
738,6/22/19,3810,ATL,-1.0
739,6/22/19,4579,ATL,-5.0
740,6/22/19,2912,AUS,24.0
741,6/22/19,3130,BDL,-2.0
742,6/22/19,3603,BDL,134.0
743,6/22/19,3779,BDL,8.0
744,6/22/19,4899,BDL,5.0
745,6/22/19,4524,BHM,1.0
746,6/22/19,3220,BNA,95.0
747,6/22/19,4761,BNA,-2.0
748,6/22/19,5286,BNA,-1.0
749,6/22/19,5453,BNA,11.0
750,6/22/19,1478,BOS,-1.0
751,6/22/19,1733,BOS,-2.0
752,6/22/19,2151,BOS,1.0
753,6/22/19,3015,BOS,26.0
754,6/22/19,3739,BOS,20.0
755,6/22/19,3807,BOS,-2.0
756,6/22/19,4321,BOS,9.0
757,6/22/19,4728,BOS,9.0
758,6/22/19,5171,BOS,51.0
759,6/22/19,1660,BUF,1.0
760,6/22/19,3085,BUF,15.0
761,6/22/19,4292,BUF,16.0
762,6/22/19,5391,BUF,10.0
763,6/22/19,1108,CHS,1.0
764,6/22/19,1650,CHS,-1.0
765,6/22/19,3371,CHS,2.0
766,6/22/19,3915,CHS,1.0
767,6/22/19,3793,CLE,6.0
768,6/22/19,5273,CLE,9.0
769,6/22/19,5405,CLE,-6.0
770,6/22/19,3125,CLT,0.0
771,6/22/19,3809,CLT,1.0
772,6/22/19,1538,CMH,-3.0
773,6/22/19,2947,CMH,-3.0
774,6/22/19,4088,CMH,5.0
775,6/22/19,3508,CVG,16.0
776,6/22/19,5079,CVG,0.0
777,6/22/19,5778,CVG,0.0
778,6/22/19,1389,DAL,2.0
779,6/22/19,2750,DAL,3.0
780,6/22/19,3885,DAL,22.0
781,6/22/19,6625,DAL,51.0
782,6/22/19,3772,DEN,9.0
783,6/22/19,4711,DEN,17.0
784,6/22/19,5180,DEN,26.0
785,6/22/19,3514,DTW,-4.0
786,6/22/19,4917,DTW,84.0
787,6/22/19,5182,DTW,6.0
788,6/22/19,4096,ECP,-2.0
789,6/22/19,5768,ECP,-1.0
790,6/22/19,2751,FLL,1.0
791,6/22/19,2952,FLL,-1.0
792,6/22/19,3283,FLL,-1.0
793,6/22/19,3658,FLL,0.0
794,6/22/19,3778,FLL,-5.0
795,6/22/19,3829,FLL,56.0
796,6/22/19,3834,FLL,0.0
797,6/22/19,4308,FLL,0.0
798,6/22/19,5366,FLL,-1.0
799,6/22/19,4355,GRR,-2.0
800,6/22/19,2762,HOU,3.0
801,6/22/19,3825,HOU,43.0
802,6/22/19,5063,HOU,54.0
803,6/22/19,4299,IND,91.0
804,6/22/19,5274,IND,0.0
805,6/22/19,2631,ISP,-5.0
806,6/22/19,2740,ISP,-2.0
807,6/22/19,3762,ISP,0.0
808,6/22/19,4967,ISP,0.0
809,6/22/19,4153,JAX,-4.0
810,6/22/19,4155,JAX,-5.0
811,6/22/19,4827,JAX,-2.0
812,6/22/19,2903,LAS,-5.0
813,6/22/19,3840,LAS,0.0
814,6/22/19,5048,LAS,59.0
815,6/22/19,2883,LAX,3.0
816,6/22/19,3245,LAX,50.0
817,6/22/19,4369,LAX,-2.0
818,6/22/19,3700,MCI,35.0
819,6/22/19,4302,MCI,0.0
820,6/22/19,4776,MCI,99.0
821,6/22/19,2989,MCO,53.0
822,6/22/19,3047,MCO,-1.0
823,6/22/19,3128,MCO,46.0
824,6/22/19,3159,MCO,72.0
825,6/22/19,3344,MCO,1.0
826,6/22/19,3851,MCO,5.0
827,6/22/19,4068,MCO,55.0
828,6/22/19,4616,MCO,13.0
829,6/22/19,4744,MCO,-5.0
830,6/22/19,5315,MCO,-1.0
831,6/22/19,5400,MCO,78.0
832,6/22/19,3025,MDW,44.0
833,6/22/19,3614,MDW,1.0
834,6/22/19,3746,MDW,-2.0
835,6/22/19,4172,MDW,79.0
836,6/22/19,4178,MDW,0.0
837,6/22/19,4692,MDW,3.0
838,6/22/19,2800,MEM,4.0
839,6/22/19,1442,MHT,-1.0
840,6/22/19,3487,MHT,-2.0
841,6/22/19,3506,MHT,-6.0
842,6/22/19,3544,MHT,-5.0
843,6/22/19,3843,MHT,2.0
844,6/22/19,2948,MKE,52.0
845,6/22/19,3890,MKE,-4.0
846,6/22/19,5087,MKE,-1.0
847,6/22/19,4281,MSP,-1.0
848,6/22/19,5581,MSP,0.0
849,6/22/19,4069,MSY,14.0
850,6/22/19,4229,MSY,-3.0
851,6/22/19,6456,OAK,44.0
852,6/22/19,994,OKC,-5.0
853,6/22/19,1512,ORF,0.0
854,6/22/19,3978,ORF,0.0
855,6/22/19,4783,ORF,-1.0
856,6/22/19,3784,PBI,-2.0
857,6/22/19,5081,PBI,6.0
858,6/22/19,3736,PDX,2.0
859,6/22/19,1635,PHX,-1.0
860,6/22/19,3548,PHX,8.0
861,6/22/19,2772,PIT,-1.0
862,6/22/19,4959,PIT,15.0
863,6/22/19,5245,PIT,6.0
864,6/22/19,3713,PVD,-1.0
865,6/22/19,3862,PVD,8.0
866,6/22/19,4018,PVD,-2.0
867,6/22/19,4277,PVD,-6.0
868,6/22/19,4966,PVD,3.0
869,6/22/19,5729,PVD,0.0
870,6/22/19,3694,PWM,-6.0
871,6/22/19,4151,PWM,4.0
872,6/22/19,4518,PWM,0.0
873,6/22/19,5895,PWM,6.0
874,6/22/19,2048,RDU,1.0
875,6/22/19,2632,RDU,68.0
876,6/22/19,2860,RDU,52.0
877,6/22/19,4852,RDU,10.0
878,6/22/19,5111,RDU,-5.0
879,6/22/19,1652,ROC,-4.0
880,6/22/19,4726,ROC,24.0
881,6/22/19,5115,ROC,12.0
882,6/22/19,1586,RSW,-2.0
883,6/22/19,2971,RSW,35.0
884,6/22/19,3531,RSW,-4.0
885,6/22/19,3873,RSW,5.0
886,6/22/19,5184,RSW,48.0
887,6/22/19,2836,SAN,-3.0
888,6/22/19,3074,SAN,2.0
889,6/22/19,3788,SAN,-1.0
890,6/22/19,2649,SAT,-1.0
891,6/22/19,5082,SAT,-3.0
892,6/22/19,3645,SDF,142.0
893,6/22/19,4048,SDF,0.0
894,6/22/19,5120,SDF,2.0
895,6/22/19,3061,SEA,22.0
896,6/22/19,3029,SJC,1.0
897,6/22/19,1795,SJU,5.0
898,6/22/19,3955,SJU,-1.0
899,6/22/19,5027,SJU,3.0
900,6/22/19,3154,SLC,13.0
901,6/22/19,4759,SLC,22.0
902,6/22/19,5952,SMF,-1.0
903,6/22/19,1133,STL,9.0
904,6/22/19,3021,STL,13.0
905,6/22/19,3876,STL,4.0
906,6/22/19,4634,STL,-1.0
907,6/22/19,323,TPA,22.0
908,6/22/19,1142,TPA,4.0
909,6/22/19,2771,TPA,1.0
910,6/22/19,3063,TPA,1.0
911,6/22/19,3309,TPA,-5.0
912,6/22/19,3625,TPA,4.0
913,6/22/19,4709,TPA,30.0
914,6/22/19,4777,TPA,-4.0
915,6/29/19,4014,ABQ,29.0
916,6/29/19,4296,ABQ,-1.0
917,6/29/19,1502,ALB,1.0
918,6/29/19,3623,ALB,20.0
919,6/29/19,3800,ALB,-5.0
920,6/29/19,5133,ALB,-1.0
921,6/29/19,3238,ATL,1.0
922,6/29/19,3589,ATL,21.0
923,6/29/19,3810,ATL,9.0
924,6/29/19,4579,ATL,17.0
925,6/29/19,2912,AUS,29.0
926,6/29/19,3812,AUS,0.0
927,6/29/19,3130,BDL,-2.0
928,6/29/19,3603,BDL,61.0
929,6/29/19,3779,BDL,208.0
930,6/29/19,4899,BDL,-3.0
931,6/29/19,4524,BHM,-3.0
932,6/29/19,3220,BNA,46.0
933,6/29/19,4761,BNA,-4.0
934,6/29/19,5286,BNA,7.0
935,6/29/19,5453,BNA,-1.0
936,6/29/19,1478,BOS,-5.0
937,6/29/19,1733,BOS,49.0
938,6/29/19,2151,BOS,2.0
939,6/29/19,3015,BOS,134.0
940,6/29/19,3739,BOS,124.0
941,6/29/19,3807,BOS,11.0
942,6/29/19,4321,BOS,-4.0
943,6/29/19,4728,BOS,106.0
944,6/29/19,5171,BOS,71.0
945,6/29/19,1660,BUF,-1.0
946,6/29/19,3085,BUF,-2.0
947,6/29/19,4292,BUF,55.0
948,6/29/19,5391,BUF,7.0
949,6/29/19,1108,CHS,53.0
950,6/29/19,1650,CHS,38.0
951,6/29/19,3371,CHS,15.0
952,6/29/19,3915,CHS,13.0
953,6/29/19,3793,CLE,96.0
954,6/29/19,5273,CLE,-1.0
955,6/29/19,5405,CLE,5.0
956,6/29/19,3125,CLT,0.0
957,6/29/19,3809,CLT,14.0
958,6/29/19,1538,CMH,2.0
959,6/29/19,2947,CMH,6.0
960,6/29/19,4088,CMH,60.0
961,6/29/19,3508,CVG,-9.0
962,6/29/19,5079,CVG,-2.0
963,6/29/19,5778,CVG,150.0
964,6/29/19,1389,DAL,27.0
965,6/29/19,2750,DAL,-5.0
966,6/29/19,3885,DAL,13.0
967,6/29/19,6625,DAL,65.0
968,6/29/19,3772,DEN,19.0
969,6/29/19,4711,DEN,1.0
970,6/29/19,4837,DEN,0.0
971,6/29/19,5180,DEN,44.0
972,6/29/19,3514,DTW,11.0
973,6/29/19,4917,DTW,84.0
974,6/29/19,5182,DTW,7.0
975,6/29/19,4096,ECP,-2.0
976,6/29/19,5768,ECP,-6.0
977,6/29/19,2751,FLL,13.0
978,6/29/19,2952,FLL,185.0
979,6/29/19,3283,FLL,-3.0
980,6/29/19,3658,FLL,21.0
981,6/29/19,3778,FLL,-4.0
982,6/29/19,3829,FLL,100.0
983,6/29/19,3834,FLL,0.0
984,6/29/19,4308,FLL,-1.0
985,6/29/19,5366,FLL,51.0
986,6/29/19,4355,GRR,-4.0
987,6/29/19,2762,HOU,21.0
988,6/29/19,3825,HOU,163.0
989,6/29/19,5063,HOU,35.0
990,6/29/19,4299,IND,10.0
991,6/29/19,5274,IND,-5.0
992,6/29/19,2631,ISP,-1.0
993,6/29/19,2740,ISP,60.0
994,6/29/19,3762,ISP,45.0
995,6/29/19,4967,ISP,135.0
996,6/29/19,4153,JAX,-1.0
997,6/29/19,4155,JAX,0.0
998,6/29/19,4827,JAX,-2.0
999,6/29/19,2903,LAS,4.0
1000,6/29/19,3840,LAS,9.0
1001,6/29/19,5048,LAS,15.0
1002,6/29/19,2883,LAX,9.0
1003,6/29/19,3245,LAX,37.0
1004,6/29/19,4369,LAX,0.0
1005,6/29/19,3700,MCI,16.0
1006,6/29/19,4302,MCI,-1.0
1007,6/29/19,4776,MCI,163.0
1008,6/29/19,2989,MCO,114.0
1009,6/29/19,3047,MCO,-6.0
1010,6/29/19,3128,MCO,65.0
1011,6/29/19,3159,MCO,72.0
1012,6/29/19,3344,MCO,29.0
1013,6/29/19,3851,MCO,11.0
1014,6/29/19,4068,MCO,60.0
1015,6/29/19,4616,MCO,3.0
1016,6/29/19,4744,MCO,50.0
1017,6/29/19,5315,MCO,134.0
1018,6/29/19,5400,MCO,102.0
1019,6/29/19,3025,MDW,12.0
1020,6/29/19,3614,MDW,-6.0
1021,6/29/19,3746,MDW,-1.0
1022,6/29/19,4172,MDW,138.0
1023,6/29/19,4178,MDW,60.0
1024,6/29/19,4692,MDW,55.0
1025,6/29/19,2800,MEM,4.0
1026,6/29/19,1442,MHT,27.0
1027,6/29/19,3487,MHT,-2.0
1028,6/29/19,3506,MHT,-3.0
1029,6/29/19,3544,MHT,-4.0
1030,6/29/19,3843,MHT,1.0
1031,6/29/19,2948,MKE,29.0
1032,6/29/19,3890,MKE,-1.0
1033,6/29/19,5087,MKE,0.0
1034,6/29/19,4281,MSP,42.0
1035,6/29/19,5581,MSP,20.0
1036,6/29/19,4069,MSY,39.0
1037,6/29/19,4229,MSY,4.0
1038,6/29/19,6456,OAK,-3.0
1039,6/29/19,994,OKC,-3.0
1040,6/29/19,1512,ORF,-5.0
1041,6/29/19,3978,ORF,61.0
1042,6/29/19,4783,ORF,0.0
1043,6/29/19,3784,PBI,-1.0
1044,6/29/19,5081,PBI,134.0
1045,6/29/19,3736,PDX,-3.0
1046,6/29/19,1635,PHX,16.0
1047,6/29/19,3548,PHX,-1.0
1048,6/29/19,2772,PIT,-5.0
1049,6/29/19,4959,PIT,34.0
1050,6/29/19,5245,PIT,6.0
1051,6/29/19,3713,PVD,62.0
1052,6/29/19,3862,PVD,-3.0
1053,6/29/19,4018,PVD,-5.0
1054,6/29/19,4277,PVD,0.0
1055,6/29/19,4966,PVD,-1.0
1056,6/29/19,5729,PVD,54.0
1057,6/29/19,3694,PWM,29.0
1058,6/29/19,4151,PWM,-5.0
1059,6/29/19,4518,PWM,3.0
1060,6/29/19,5895,PWM,0.0
1061,6/29/19,2048,RDU,2.0
1062,6/29/19,2632,RDU,113.0
1063,6/29/19,2860,RDU,11.0
1064,6/29/19,4852,RDU,5.0
1065,6/29/19,5111,RDU,-2.0
1066,6/29/19,1652,ROC,-3.0
1067,6/29/19,4726,ROC,33.0
1068,6/29/19,5115,ROC,127.0
1069,6/29/19,1586,RSW,5.0
1070,6/29/19,2971,RSW,-1.0
1071,6/29/19,3531,RSW,92.0
1072,6/29/19,3873,RSW,-2.0
1073,6/29/19,5184,RSW,61.0
1074,6/29/19,2836,SAN,6.0
1075,6/29/19,3074,SAN,9.0
1076,6/29/19,3788,SAN,34.0
1077,6/29/19,2649,SAT,29.0
1078,6/29/19,5082,SAT,63.0
1079,6/29/19,3645,SDF,28.0
1080,6/29/19,4048,SDF,0.0
1081,6/29/19,5120,SDF,15.0
1082,6/29/19,3061,SEA,65.0
1083,6/29/19,3029,SJC,69.0
1084,6/29/19,1795,SJU,10.0
1085,6/29/19,3955,SJU,23.0
1086,6/29/19,5027,SJU,26.0
1087,6/29/19,3154,SLC,57.0
1088,6/29/19,4759,SLC,76.0
1089,6/29/19,5952,SMF,10.0
1090,6/29/19,1133,STL,27.0
1091,6/29/19,3021,STL,0.0
1092,6/29/19,3876,STL,6.0
1093,6/29/19,4634,STL,-6.0
1094,6/29/19,323,TPA,36.0
1095,6/29/19,1142,TPA,85.0
1096,6/29/19,2771,TPA,0.0
1097,6/29/19,3063,TPA,0.0
1098,6/29/19,3309,TPA,66.0
1099,6/29/19,3625,TPA,-4.0
1100,6/29/19,4709,TPA,0.0
1101,6/29/19,4777,TPA,47.0
1102,6/1/19,2368,DFW,-5.0
1103,6/2/19,2368,DFW,14.0
1104,6/3/19,2368,DFW,30.0
1105,6/4/19,2368,DFW,7.0
1106,6/5/19,2368,DFW,23.0
1107,6/6/19,2368,DFW,41.0
1108,6/7/19,2368,DFW,5.0
1109,6/8/19,2368,DFW,33.0
1110,6/9/19,2368,DFW,12.0
1111,6/10/19,2368,DFW,28.0
1112,6/12/19,2368,DFW,0.0
1113,6/13/19,2368,DFW,1.0
1114,6/14/19,2368,DFW,-6.0
1115,6/15/19,2368,DFW,-4.0
1116,6/16/19,2368,DFW,982.0
1117,6/17/19,2368,DFW,5.0
1118,6/18/19,2368,DFW,5.0
1119,6/19/19,2368,DFW,6.0
1120,6/20/19,2368,DFW,37.0
1121,6/21/19,2368,DFW,-2.0
1122,6/22/19,2368,DFW,46.0
1123,6/23/19,2368,DFW,5.0
1124,6/25/19,2368,DFW,19.0
1125,6/26/19,2368,DFW,-4.0
1126,6/27/19,2368,DFW,11.0
1127,6/28/19,2368,DFW,21.0
1128,6/29/19,2368,DFW,-3.0
1129,6/30/19,2368,DFW,7.0
1130,6/1/19,609,CLT,-2.0
1131,6/2/19,609,CLT,-7.0
1132,6/3/19,609,CLT,-7.0
1133,6/4/19,609,CLT,-7.0
1134,6/5/19,609,CLT,-7.0
1135,6/6/19,609,CLT,-6.0
1136,6/7/19,609,CLT,-5.0
1137,6/8/19,609,CLT,-1.0
1138,6/9/19,609,CLT,-7.0
1139,6/10/19,609,CLT,37.0
1140,6/11/19,609,CLT,-9.0
1141,6/12/19,609,CLT,-6.0
1142,6/13/19,609,CLT,-3.0
1143,6/14/19,609,CLT,-1.0
1144,6/15/19,609,CLT,-1.0
1145,6/16/19,609,CLT,-2.0
1146,6/17/19,609,CLT,-7.0
1147,6/18/19,609,CLT,-4.0
1148,6/19/19,609,CLT,-4.0
1149,6/20/19,609,CLT,-1.0
1150,6/21/19,609,CLT,-5.0
1151,6/22/19,609,CLT,0.0
1152,6/23/19,609,CLT,-3.0
1153,6/24/19,609,CLT,15.0
1154,6/25/19,609,CLT,-4.0
1155,6/26/19,609,CLT,-7.0
1156,6/27/19,609,CLT,-6.0
1157,6/28/19,609,CLT,-1.0
1158,6/29/19,609,CLT,-3.0
1159,6/30/19,609,CLT,12.0
1160,6/11/19,1326,BOS,-1.0
1161,6/11/19,1426,BOS,-10.0
1162,6/11/19,1526,BOS,-10.0
1163,6/12/19,126,BOS,-8.0
1164,6/12/19,626,BOS,-12.0
1165,6/12/19,1226,BOS,-8.0
1166,6/12/19,1326,BOS,-5.0
1167,6/12/19,1426,BOS,-13.0
1168,6/12/19,1526,BOS,-14.0
1169,6/13/19,126,BOS,7.0
1170,6/13/19,626,BOS,-8.0
1171,6/13/19,1226,BOS,-9.0
1172,6/13/19,1326,BOS,140.0
1173,6/13/19,1426,BOS,-11.0
1174,6/13/19,1526,BOS,47.0
1175,6/14/19,126,BOS,-11.0
1176,6/14/19,626,BOS,-8.0
1177,6/14/19,1226,BOS,35.0
1178,6/14/19,1326,BOS,-9.0
1179,6/14/19,1426,BOS,-9.0
1180,6/14/19,1526,BOS,-1.0
1181,6/15/19,626,BOS,-14.0
1182,6/15/19,1326,BOS,-19.0
1183,6/15/19,1426,BOS,-10.0
1184,6/15/19,1526,BOS,-14.0
1185,6/16/19,126,BOS,-15.0
1186,6/16/19,1226,BOS,-5.0
1187,6/16/19,1326,BOS,31.0
1188,6/16/19,1426,BOS,-8.0
1189,6/16/19,1526,BOS,-9.0
1190,6/17/19,126,BOS,-7.0
1191,6/17/19,626,BOS,9.0
1192,6/17/19,1226,BOS,7.0
1193,6/17/19,1326,BOS,45.0
1194,6/17/19,1426,BOS,335.0
1195,6/17/19,1526,BOS,-4.0
1196,6/18/19,126,BOS,18.0
1197,6/18/19,626,BOS,-19.0
1198,6/4/19,377,SAN,-12.0
1199,6/4/19,739,LAX,1.0
1200,6/4/19,765,SEA,-7.0
1201,6/4/19,1127,SFO,202.0
1202,6/5/19,739,LAX,-6.0
1203,6/5/19,765,SEA,-7.0
1204,6/5/19,1127,SFO,80.0
1205,6/6/19,327,SFO,4.0
1206,6/6/19,377,SAN,22.0
1207,6/6/19,385,PDX,-8.0
1208,6/6/19,739,LAX,0.0
1209,6/6/19,765,SEA,-2.0
1210,6/1/19,305,FLL,-8.0
1211,6/2/19,305,FLL,-4.0
1212,6/3/19,305,FLL,0.0
1213,6/4/19,305,FLL,1.0
1214,6/5/19,305,FLL,-1.0
1215,6/6/19,305,FLL,-4.0
1216,6/7/19,305,FLL,-2.0
1217,6/8/19,305,FLL,-5.0
1218,6/9/19,305,FLL,-5.0
1219,6/10/19,305,FLL,70.0
1220,6/11/19,305,FLL,47.0
1221,6/12/19,305,FLL,23.0
1222,6/13/19,305,FLL,-2.0
1223,6/14/19,305,FLL,-4.0
1224,6/15/19,305,FLL,-3.0
1225,6/16/19,305,FLL,-4.0
1226,6/17/19,305,FLL,0.0
1227,6/18/19,305,FLL,56.0
1228,6/19/19,305,FLL,-2.0
1229,6/20/19,305,FLL,-1.0
1230,6/21/19,305,FLL,73.0
1231,6/22/19,305,FLL,7.0
1232,6/23/19,305,FLL,-2.0
1233,6/24/19,305,FLL,-3.0
1234,6/25/19,305,FLL,-4.0
1235,6/26/19,305,FLL,-3.0
1236,6/27/19,305,FLL,2.0
1237,6/28/19,305,FLL,58.0
1238,6/29/19,305,FLL,-1.0
1239,6/30/19,305,FLL,-5.0
1240,6/1/19,369,ORD,4.0
1241,6/2/19,369,ORD,-7.0
1242,6/3/19,369,ORD,-6.0
1243,6/4/19,369,ORD,16.0
1244,6/5/19,369,ORD,59.0
1245,6/6/19,369,ORD,45.0
1246,6/7/19,369,ORD,-6.0
1247,6/8/19,369,ORD,-7.0
1248,6/9/19,369,ORD,0.0
1249,6/10/19,369,ORD,-3.0
1250,6/11/19,369,ORD,-5.0
1251,6/12/19,369,ORD,-8.0
1252,6/13/19,369,ORD,-1.0
1253,6/14/19,369,ORD,-1.0
1254,6/15/19,369,ORD,-10.0
1255,6/16/19,369,ORD,-4.0
1256,6/17/19,369,ORD,0.0
1257,6/18/19,369,ORD,71.0
1258,6/19/19,369,ORD,0.0
1259,6/20/19,369,ORD,10.0
1260,6/21/19,369,ORD,-4.0
1261,6/22/19,369,ORD,-16.0
1262,6/23/19,369,ORD,4.0
1263,6/24/19,369,ORD,-8.0
1264,6/25/19,369,ORD,179.0
1265,6/26/19,369,ORD,6.0
1266,6/27/19,369,ORD,19.0
1267,6/28/19,369,ORD,11.0
1268,6/29/19,369,ORD,-10.0
1269,6/30/19,369,ORD,50.0
1270,6/1/19,381,MSP,-4.0
1271,6/2/19,381,MSP,23.0
1272,6/3/19,381,MSP,3.0
1273,6/4/19,381,MSP,-5.0
1274,6/5/19,381,MSP,-5.0
1275,6/6/19,381,MSP,-5.0
1276,6/7/19,381,MSP,-4.0
1277,6/8/19,381,MSP,-5.0
1278,6/9/19,381,MSP,-5.0
1279,6/10/19,381,MSP,237.0
1280,6/11/19,381,MSP,0.0
1281,6/12/19,381,MSP,5.0
1282,6/13/19,381,MSP,-3.0
1283,6/14/19,381,MSP,-4.0
1284,6/15/19,381,MSP,0.0
1285,6/16/19,381,MSP,-6.0
1286,6/17/19,381,MSP,-2.0
1287,6/18/19,381,MSP,25.0
1288,6/19/19,381,MSP,-7.0
1289,6/20/19,381,MSP,-4.0
1290,6/21/19,381,MSP,-5.0
1291,6/22/19,381,MSP,-5.0
1292,6/23/19,381,MSP,-3.0
1293,6/24/19,381,MSP,0.0
1294,6/25/19,381,MSP,-6.0
1295,6/26/19,381,MSP,-3.0
1296,6/27/19,381,MSP,-2.0
1297,6/28/19,381,MSP,-3.0
1298,6/29/19,381,MSP,-2.0
1299,6/30/19,381,MSP,9.0
1300,6/1/19,385,TPA,-8.0
1301,6/2/19,385,TPA,-5.0
1302,6/3/19,385,TPA,-4.0
1303,6/4/19,385,TPA,-3.0
1304,6/5/19,385,TPA,-6.0
1305,6/6/19,385,TPA,-4.0
1306,6/7/19,385,TPA,-6.0
1307,6/8/19,385,TPA,7.0
1308,6/9/19,385,TPA,-3.0
1309,6/10/19,385,TPA,80.0
1310,6/11/19,385,TPA,26.0
1311,6/12/19,385,TPA,-1.0
1312,6/13/19,385,TPA,-3.0
1313,6/14/19,385,TPA,32.0
1314,6/15/19,385,TPA,14.0
1315,6/16/19,385,TPA,14.0
1316,6/17/19,385,TPA,77.0
1317,6/18/19,385,TPA,-1.0
1318,6/19/19,385,TPA,0.0
1319,6/20/19,385,TPA,6.0
1320,6/21/19,385,TPA,114.0
1321,6/22/19,385,TPA,34.0
1322,6/23/19,385,TPA,3.0
1323,6/24/19,385,TPA,22.0
1324,6/25/19,385,TPA,-4.0
1325,6/26/19,385,TPA,8.0
1326,6/27/19,385,TPA,2.0
1327,6/28/19,385,TPA,-1.0
1328,6/29/19,385,TPA,-1.0
1329,6/30/19,385,TPA,-1.0
1330,6/27/19,1217,AVL,20.0
1331,6/7/19,1295,SRQ,-8.0
1332,6/14/19,1295,SRQ,-8.0
1333,6/21/19,2538,SAV,-3.0
1334,6/19/19,1930,VPS,26.0
1335,6/14/19,2538,SAV,15.0
1336,6/28/19,403,TYS,17.0
1337,6/14/19,403,TYS,11.0
1338,6/24/19,2538,SAV,27.0
1339,6/24/19,403,TYS,-4.0
1340,6/5/19,1930,VPS,-3.0
1341,6/7/19,403,TYS,13.0
1342,6/2/19,1217,AVL,69.0
1343,6/15/19,1948,VPS,0.0
1344,6/17/19,1295,SRQ,7.0
1345,6/7/19,2538,SAV,19.0
1346,6/6/19,1217,AVL,6.0
1347,6/1/19,1948,VPS,116.0
1348,6/17/19,3241,ORD,0.0
1349,6/13/19,3241,ORD,23.0
1350,6/13/19,2525,ATL,9.0
1351,6/13/19,2572,ATL,-6.0
1352,6/13/19,2608,ATL,306.0
1353,6/13/19,2613,ATL,-6.0
1354,6/13/19,2641,ATL,-2.0
1355,6/13/19,2834,ATL,-4.0
1356,6/14/19,346,SLC,1.0
1357,6/14/19,875,ATL,-7.0
1358,6/14/19,880,MSP,-4.0
1359,6/14/19,1153,ATL,-7.0
1360,6/14/19,1170,SLC,-5.0
1361,6/14/19,1271,ATL,-7.0
1362,6/14/19,1299,MSP,-5.0
1363,6/14/19,1301,MSP,-5.0
1364,6/14/19,1339,ATL,-3.0
1365,6/14/19,1425,ATL,-5.0
1366,6/14/19,1451,MSP,3.0
1367,6/14/19,1637,DTW,-9.0
1368,6/26/19,2525,ATL,15.0
1369,6/26/19,2572,ATL,-2.0
1370,6/26/19,2608,ATL,4.0
1371,6/26/19,2613,ATL,-5.0
1372,6/26/19,2641,ATL,5.0
1373,6/26/19,2834,ATL,-3.0
1374,6/27/19,346,SLC,-2.0
1375,6/27/19,875,ATL,0.0
1376,6/27/19,880,MSP,13.0
1377,6/27/19,1153,ATL,-1.0
1378,6/27/19,1170,SLC,-6.0
1379,6/27/19,1271,ATL,-2.0
1380,6/27/19,1299,MSP,61.0
1381,6/27/19,1301,MSP,-3.0
1382,6/27/19,1339,ATL,-2.0
1383,6/27/19,1425,ATL,-6.0
1384,6/27/19,1451,MSP,72.0
1385,6/27/19,1637,DTW,22.0
1386,6/27/19,1737,DTW,-3.0
1387,6/27/19,1860,ATL,-6.0
1388,6/27/19,1906,DTW,147.0
1389,6/27/19,1937,DTW,-5.0
1390,6/27/19,1970,DTW,11.0
1391,6/30/19,1860,ATL,-5.0
1392,6/30/19,1906,DTW,32.0
1393,6/30/19,1937,DTW,10.0
1394,6/30/19,1970,DTW,68.0
1395,6/24/19,1425,ATL,23.0
1396,6/24/19,1451,MSP,-3.0
1397,6/24/19,1637,DTW,1.0
1398,6/24/19,1737,DTW,-3.0
1399,6/24/19,1860,ATL,-1.0
1400,6/24/19,1906,DTW,37.0
1401,6/24/19,1937,DTW,-2.0
1402,6/24/19,1970,DTW,22.0
1403,6/24/19,2525,ATL,353.0
1404,6/24/19,2572,ATL,38.0
1405,6/24/19,2608,ATL,-4.0
1406,6/24/19,2613,ATL,92.0
1407,6/24/19,2641,ATL,-5.0
1408,6/24/19,2834,ATL,-5.0
1409,6/25/19,346,SLC,18.0
1410,6/27/19,2525,ATL,-3.0
1411,6/27/19,2572,ATL,-3.0
1412,6/27/19,2608,ATL,5.0
1413,6/27/19,2613,ATL,1.0
1414,6/27/19,2641,ATL,-4.0
1415,6/27/19,2834,ATL,0.0
1416,6/28/19,346,SLC,-5.0
1417,6/28/19,875,ATL,20.0
1418,6/28/19,880,MSP,3.0
1419,6/28/19,1153,ATL,31.0
1420,6/28/19,1170,SLC,-6.0
1421,6/28/19,1271,ATL,83.0
1422,6/28/19,1299,MSP,-8.0
1423,6/28/19,1301,MSP,0.0
1424,6/28/19,1339,ATL,-6.0
1425,6/28/19,1425,ATL,-4.0
1426,6/28/19,1451,MSP,91.0
1427,6/28/19,1637,DTW,4.0
1428,6/28/19,1737,DTW,-3.0
1429,6/28/19,1860,ATL,-3.0
1430,6/28/19,1906,DTW,23.0
1431,6/28/19,1937,DTW,12.0
1432,6/28/19,1970,DTW,21.0
1433,6/16/19,2092,IAH,3.0
1434,6/16/19,1719,ORD,-5.0
