"QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","MKT_CARRIER_FL_NUM","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW",
2,6,16,7,2019-06-16,"1153","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1357",14.00,14.00,
2,6,16,7,2019-06-16,"1170","DL",19790,10821,1082106,30852,"BWI",14869,1486903,34614,"SLC","1756",1.00,1.00,
2,6,16,7,2019-06-16,"1189","DL",19790,14869,1486903,34614,"SLC",10821,1082106,30852,"BWI","0953",-2.00,0.00,
2,6,16,7,2019-06-16,"1233","DL",19790,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","0956",-2.00,0.00,
2,6,16,7,2019-06-16,"1271","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1432",20.00,20.00,
2,6,16,7,2019-06-16,"1271","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1719",28.00,28.00,
2,6,16,7,2019-06-16,"1299","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","1710",-6.00,0.00,
2,6,16,7,2019-06-16,"1299","DL",19790,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","1244",-9.00,0.00,
2,6,16,7,2019-06-16,"1301","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","0607",0.00,0.00,
2,6,16,7,2019-06-16,"1339","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","0700",0.00,0.00,
2,6,16,7,2019-06-16,"1425","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1358",104.00,104.00,
2,6,16,7,2019-06-16,"1425","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1628",96.00,96.00,
2,6,16,7,2019-06-16,"1451","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","1214",1.00,1.00,
2,6,16,7,2019-06-16,"1579","DL",19790,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","0934",29.00,29.00,
2,6,16,7,2019-06-16,"1625","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","2010",0.00,0.00,
2,6,16,7,2019-06-16,"1637","DL",19790,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","2034",24.00,24.00,
2,6,16,7,2019-06-16,"1637","DL",19790,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1757",17.00,17.00,
2,6,16,7,2019-06-16,"1860","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0959",15.00,15.00,
2,6,16,7,2019-06-16,"1860","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1234",10.00,10.00,
2,6,16,7,2019-06-16,"1906","DL",19790,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","1803",0.00,0.00,
2,6,16,7,2019-06-16,"1906","DL",19790,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1540",0.00,0.00,
2,6,16,7,2019-06-16,"1924","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","2125",-1.00,0.00,
2,6,16,7,2019-06-16,"1937","DL",19790,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","0618",3.00,3.00,
2,6,16,7,2019-06-16,"1970","DL",19790,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","1335",15.00,15.00,
2,6,16,7,2019-06-16,"1975","DL",19790,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","1801",-1.00,0.00,
2,6,16,7,2019-06-16,"2015","DL",19790,14869,1486903,34614,"SLC",10821,1082106,30852,"BWI","2241",-5.00,0.00,
2,6,16,7,2019-06-16,"2024","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1842",5.00,5.00,
2,6,16,7,2019-06-16,"2525","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0837",0.00,0.00,
2,6,16,7,2019-06-16,"2525","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1107",-3.00,0.00,
2,6,16,7,2019-06-16,"2572","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","0911",11.00,11.00,
2,6,16,7,2019-06-16,"2608","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0724",-2.00,0.00,
2,6,16,7,2019-06-16,"2608","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","0956",-4.00,0.00,
2,6,16,7,2019-06-16,"2613","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1550",10.00,10.00,
2,6,16,7,2019-06-16,"2613","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1858",30.00,30.00,
2,6,16,7,2019-06-16,"2641","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","0605",5.00,5.00,
2,6,16,7,2019-06-16,"2679","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","2258",3.00,3.00,
2,6,16,7,2019-06-16,"2918","DL",19790,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","2244",-1.00,0.00,
2,6,17,1,2019-06-17,"346","DL",19790,10821,1082106,30852,"BWI",14869,1486903,34614,"SLC","0720",-5.00,0.00,
2,6,17,1,2019-06-17,"875","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1702",-2.00,0.00,
2,6,17,1,2019-06-17,"875","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","2121",94.00,94.00,
2,6,17,1,2019-06-17,"880","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","0831",-4.00,0.00,
2,6,17,1,2019-06-17,"1101","DL",19790,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","2026",-4.00,0.00,
2,6,17,1,2019-06-17,"1153","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1155",47.00,47.00,
2,6,17,1,2019-06-17,"1153","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1415",32.00,32.00,
2,6,17,1,2019-06-17,"1170","DL",19790,10821,1082106,30852,"BWI",14869,1486903,34614,"SLC","1752",-3.00,0.00,
2,6,17,1,2019-06-17,"1189","DL",19790,14869,1486903,34614,"SLC",10821,1082106,30852,"BWI","0949",-6.00,0.00,
2,6,17,1,2019-06-17,"1233","DL",19790,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1006",8.00,8.00,
2,6,17,1,2019-06-17,"1271","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1409",-3.00,0.00,
2,6,17,1,2019-06-17,"1271","DL",19790,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","2101",250.00,250.00,
2,6,17,1,2019-06-17,"1299","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","1717",1.00,1.00,
2,6,17,1,2019-06-17,"1299","DL",19790,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","1250",-3.00,0.00,
2,6,17,1,2019-06-17,"1301","DL",19790,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","0607",0.00,0.00,
2,6,19,3,2019-06-19,"2679","DL",19790,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","2358",63.00,63.00,
2,6,30,7,2019-06-30,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0611",-4.00,0.00,
2,6,30,7,2019-06-30,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1947",2.00,2.00,
2,6,30,7,2019-06-30,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0524",-6.00,0.00,
2,6,30,7,2019-06-30,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2259",-1.00,0.00,
2,6,30,7,2019-06-30,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0754",-6.00,0.00,
2,6,30,7,2019-06-30,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1213",-2.00,0.00,
2,6,30,7,2019-06-30,"1411","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","1744",-1.00,0.00,
2,6,30,7,2019-06-30,"1137","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","2228",-2.00,0.00,
2,6,30,7,2019-06-30,"752","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1106",6.00,6.00,
2,6,30,7,2019-06-30,"729","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1543",73.00,73.00,
2,6,30,7,2019-06-30,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0554",-6.00,0.00,
2,6,30,7,2019-06-30,"716","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","2013",88.00,88.00,
2,6,30,7,2019-06-30,"714","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0625",-5.00,0.00,
2,6,30,7,2019-06-30,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0811",-4.00,0.00,
2,6,30,7,2019-06-30,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1814",-1.00,0.00,
2,6,30,7,2019-06-30,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1024",-6.00,0.00,
2,6,30,7,2019-06-30,"473","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","2043",193.00,193.00,
2,6,30,7,2019-06-30,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","2237",322.00,322.00,
2,6,30,7,2019-06-30,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0642",-3.00,0.00,
2,6,30,7,2019-06-30,"258","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","",,,
2,6,29,6,2019-06-29,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0611",-4.00,0.00,
2,6,29,6,2019-06-29,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","2028",33.00,33.00,
2,6,29,6,2019-06-29,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0527",-3.00,0.00,
2,6,29,6,2019-06-29,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2250",-10.00,0.00,
2,6,29,6,2019-06-29,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0753",-7.00,0.00,
2,6,29,6,2019-06-29,"1137","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","2228",-2.00,0.00,
2,6,29,6,2019-06-29,"752","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1102",2.00,2.00,
2,6,29,6,2019-06-29,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0557",-3.00,0.00,
2,6,29,6,2019-06-29,"716","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1836",-9.00,0.00,
2,6,29,6,2019-06-29,"714","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0843",133.00,133.00,
2,6,29,6,2019-06-29,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0815",0.00,0.00,
2,6,29,6,2019-06-29,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1948",93.00,93.00,
2,6,29,6,2019-06-29,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1218",108.00,108.00,
2,6,29,6,2019-06-29,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1805",50.00,50.00,
2,6,29,6,2019-06-29,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0643",-2.00,0.00,
2,6,29,6,2019-06-29,"258","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2122",7.00,7.00,
2,6,28,5,2019-06-28,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0610",-5.00,0.00,
2,6,28,5,2019-06-28,"2063","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","1015",35.00,35.00,
2,6,28,5,2019-06-28,"2059","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1953",48.00,48.00,
2,6,28,5,2019-06-28,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","2053",68.00,68.00,
2,6,28,5,2019-06-28,"1835","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1528",58.00,58.00,
2,6,28,5,2019-06-28,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0522",-8.00,0.00,
2,6,28,5,2019-06-28,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2259",-1.00,0.00,
2,6,28,5,2019-06-28,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0803",8.00,8.00,
2,6,28,5,2019-06-28,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1209",-6.00,0.00,
2,6,28,5,2019-06-28,"1411","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","2004",139.00,139.00,
2,6,28,5,2019-06-28,"1137","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","2226",-4.00,0.00,
2,6,28,5,2019-06-28,"752","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1102",2.00,2.00,
2,6,28,5,2019-06-28,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0558",-2.00,0.00,
2,6,28,5,2019-06-28,"716","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1940",55.00,55.00,
2,6,28,5,2019-06-28,"714","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0627",-3.00,0.00,
2,6,28,5,2019-06-28,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0813",-2.00,0.00,
2,6,28,5,2019-06-28,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1812",-3.00,0.00,
2,6,28,5,2019-06-28,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1026",-4.00,0.00,
2,6,28,5,2019-06-28,"473","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1724",-6.00,0.00,
2,6,28,5,2019-06-28,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1859",104.00,104.00,
2,6,28,5,2019-06-28,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0640",-5.00,0.00,
2,6,28,5,2019-06-28,"226","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2232",77.00,77.00,
2,6,27,4,2019-06-27,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0615",0.00,0.00,
2,6,25,2,2019-06-25,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0531",1.00,1.00,
2,6,25,2,2019-06-25,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2257",-3.00,0.00,
2,6,25,2,2019-06-25,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0804",4.00,4.00,
2,6,25,2,2019-06-25,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1244",29.00,29.00,
2,6,25,2,2019-06-25,"1411","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","1746",1.00,1.00,
2,6,25,2,2019-06-25,"1137","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","2226",-4.00,0.00,
2,6,25,2,2019-06-25,"752","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1059",-1.00,0.00,
2,6,25,2,2019-06-25,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0601",1.00,1.00,
2,6,25,2,2019-06-25,"716","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","2101",136.00,136.00,
2,6,25,2,2019-06-25,"714","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0622",-8.00,0.00,
2,6,25,2,2019-06-25,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0813",-2.00,0.00,
2,6,25,2,2019-06-25,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2006",111.00,111.00,
2,6,25,2,2019-06-25,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1026",-4.00,0.00,
2,6,25,2,2019-06-25,"473","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1835",65.00,65.00,
2,6,25,2,2019-06-25,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1716",1.00,1.00,
2,6,25,2,2019-06-25,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0645",0.00,0.00,
2,6,25,2,2019-06-25,"226","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2116",1.00,1.00,
2,6,24,1,2019-06-24,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0612",-3.00,0.00,
2,6,24,1,2019-06-24,"2063","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","0944",4.00,4.00,
2,6,24,1,2019-06-24,"2059","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1909",4.00,4.00,
2,6,24,1,2019-06-24,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","2011",26.00,26.00,
2,6,24,1,2019-06-24,"1835","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1428",-2.00,0.00,
2,6,24,1,2019-06-24,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0534",4.00,4.00,
2,6,24,1,2019-06-24,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2309",9.00,9.00,
2,6,24,1,2019-06-24,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0748",-7.00,0.00,
2,6,24,1,2019-06-24,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1212",-3.00,0.00,
2,6,24,1,2019-06-24,"1411","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","1744",-1.00,0.00,
2,6,24,1,2019-06-24,"1137","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","2226",-4.00,0.00,
2,6,24,1,2019-06-24,"752","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1104",4.00,4.00,
2,6,24,1,2019-06-24,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0555",-5.00,0.00,
2,6,24,1,2019-06-24,"716","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1856",11.00,11.00,
2,6,24,1,2019-06-24,"714","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0627",-3.00,0.00,
2,6,24,1,2019-06-24,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0811",-4.00,0.00,
2,6,24,1,2019-06-24,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1812",-3.00,0.00,
2,6,24,1,2019-06-24,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1024",-6.00,0.00,
2,6,24,1,2019-06-24,"473","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1834",64.00,64.00,
2,6,24,1,2019-06-24,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1712",-3.00,0.00,
2,6,24,1,2019-06-24,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0641",-4.00,0.00,
2,6,24,1,2019-06-24,"226","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2225",70.00,70.00,
2,6,23,7,2019-06-23,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0612",-3.00,0.00,
2,6,23,7,2019-06-23,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1942",-3.00,0.00,
2,6,23,7,2019-06-23,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0535",5.00,5.00,
2,6,23,7,2019-06-23,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2257",-3.00,0.00,
2,6,23,7,2019-06-23,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0801",1.00,1.00,
2,6,23,7,2019-06-23,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1215",0.00,0.00,
2,6,12,3,2019-06-12,"723","UA",19977,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0556",-4.00,0.00,
2,6,12,3,2019-06-12,"635","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0900",50.00,50.00,
2,6,12,3,2019-06-12,"614","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1843",1.00,1.00,
2,6,12,3,2019-06-12,"597","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2007",112.00,112.00,
2,6,12,3,2019-06-12,"566","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1026",-4.00,0.00,
2,6,12,3,2019-06-12,"473","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1858",88.00,88.00,
2,6,12,3,2019-06-12,"401","UA",19977,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1735",20.00,20.00,
2,6,12,3,2019-06-12,"387","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0625",-5.00,0.00,
2,6,12,3,2019-06-12,"270","UA",19977,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0652",7.00,7.00,
2,6,12,3,2019-06-12,"226","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2150",35.00,35.00,
2,6,12,3,2019-06-12,"211","UA",19977,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","1432",2.00,2.00,
2,6,11,2,2019-06-11,"2092","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","0610",-5.00,0.00,
2,6,11,2,2019-06-11,"2063","UA",19977,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","0934",-6.00,0.00,
2,6,11,2,2019-06-11,"2059","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1856",-9.00,0.00,
2,6,11,2,2019-06-11,"1851","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1940",-5.00,0.00,
2,6,11,2,2019-06-11,"1719","UA",19977,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0522",-8.00,0.00,
2,6,11,2,2019-06-11,"1701","UA",19977,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2255",-5.00,0.00,
2,6,11,2,2019-06-11,"1675","UA",19977,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","0801",1.00,1.00,
2,6,11,2,2019-06-11,"1528","UA",19977,12266,1226603,31453,"IAH",10821,1082106,30852,"BWI","1226",-4.00,0.00,
2,6,11,2,2019-06-11,"1411","UA",19977,10821,1082106,30852,"BWI",12266,1226603,31453,"IAH","1807",17.00,17.00,
2,6,25,2,2019-06-25,"236","AS",19930,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","0919",-1.00,0.00,
2,6,25,2,2019-06-25,"327","AS",19930,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1842",-8.00,0.00,
2,6,25,2,2019-06-25,"372","AS",19930,14057,1405702,34057,"PDX",10821,1082106,30852,"BWI","0800",-5.00,0.00,
2,6,25,2,2019-06-25,"377","AS",19930,10821,1082106,30852,"BWI",14679,1467903,33570,"SAN","0620",5.00,5.00,
2,6,25,2,2019-06-25,"378","AS",19930,14679,1467903,33570,"SAN",10821,1082106,30852,"BWI","2233",-7.00,0.00,
2,6,25,2,2019-06-25,"385","AS",19930,10821,1082106,30852,"BWI",14057,1405702,34057,"PDX","1724",9.00,9.00,
2,6,25,2,2019-06-25,"524","AS",19930,10821,1082106,30852,"BWI",14747,1474703,30559,"SEA","0708",8.00,8.00,
2,6,25,2,2019-06-25,"739","AS",19930,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0835",10.00,10.00,
2,6,25,2,2019-06-25,"740","AS",19930,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2113",23.00,23.00,
2,6,25,2,2019-06-25,"765","AS",19930,10821,1082106,30852,"BWI",14747,1474703,30559,"SEA","1709",-11.00,0.00,
2,6,25,2,2019-06-25,"774","AS",19930,14747,1474703,30559,"SEA",10821,1082106,30852,"BWI","2122",-3.00,0.00,
2,6,25,2,2019-06-25,"922","AS",19930,14747,1474703,30559,"SEA",10821,1082106,30852,"BWI","0825",25.00,25.00,
2,6,26,3,2019-06-26,"236","AS",19930,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","0917",-3.00,0.00,
2,6,26,3,2019-06-26,"327","AS",19930,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1902",12.00,12.00,
2,6,26,3,2019-06-26,"372","AS",19930,14057,1405702,34057,"PDX",10821,1082106,30852,"BWI","0800",-5.00,0.00,
2,6,26,3,2019-06-26,"377","AS",19930,10821,1082106,30852,"BWI",14679,1467903,33570,"SAN","0619",4.00,4.00,
2,6,26,3,2019-06-26,"378","AS",19930,14679,1467903,33570,"SAN",10821,1082106,30852,"BWI","2238",-2.00,0.00,
2,6,26,3,2019-06-26,"385","AS",19930,10821,1082106,30852,"BWI",14057,1405702,34057,"PDX","1709",-6.00,0.00,
2,6,26,3,2019-06-26,"524","AS",19930,10821,1082106,30852,"BWI",14747,1474703,30559,"SEA","0655",-5.00,0.00,
2,6,26,3,2019-06-26,"739","AS",19930,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0818",-7.00,0.00,
2,6,26,3,2019-06-26,"740","AS",19930,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","2045",-5.00,0.00,
2,6,26,3,2019-06-26,"765","AS",19930,10821,1082106,30852,"BWI",14747,1474703,30559,"SEA","1717",-3.00,0.00,
2,6,26,3,2019-06-26,"774","AS",19930,14747,1474703,30559,"SEA",10821,1082106,30852,"BWI","2136",11.00,11.00,
2,6,26,3,2019-06-26,"922","AS",19930,14747,1474703,30559,"SEA",10821,1082106,30852,"BWI","0753",-7.00,0.00,
2,6,27,4,2019-06-27,"236","AS",19930,14771,1477104,32457,"SFO",10821,1082106,30852,"BWI","0924",4.00,4.00,
2,6,27,4,2019-06-27,"327","AS",19930,10821,1082106,30852,"BWI",14771,1477104,32457,"SFO","1903",13.00,13.00,
2,6,27,4,2019-06-27,"372","AS",19930,14057,1405702,34057,"PDX",10821,1082106,30852,"BWI","0807",2.00,2.00,
2,6,27,4,2019-06-27,"377","AS",19930,10821,1082106,30852,"BWI",14679,1467903,33570,"SAN","0614",-1.00,0.00,
